,price,sex,age
67096,34.62,m,70
67097,64.14999999999999,m,25
67098,16.99,f,55
67099,27.98,f,44
67100,60.34,m,17
67101,16.99,m,50
67102,16.99,m,57
67103,16.99,m,25
67104,57.98,f,25
67105,16.99,m,23
67106,16.99,f,53
67107,16.99,m,30
67108,36.06999999999999,f,59
67109,36.98,f,51
67110,16.99,f,58
67111,41.98,f,51
67112,16.99,m,55
67113,28.98,m,49
67114,16.99,m,82
67115,16.99,f,34
67116,16.99,f,74
67117,28.89,m,55
67118,32.51,m,36
67119,34.53,f,39
67120,20.87,f,51
67121,16.99,f,35
67122,123.46,m,30
67123,28.98,f,41
67124,35.18,m,66
67125,41.97,m,22
67126,16.99,f,55
67127,16.99,f,75
67128,25.98,m,31
67129,16.99,m,66
67130,16.99,f,65
67131,16.99,m,59
67132,26.56,m,48
67133,16.99,m,58
67134,73.6,f,53
67135,78.97,f,53
67136,84.71000000000001,m,22
67137,16.99,f,54
67138,16.99,f,65
67139,16.99,f,68
67140,16.99,f,66
67141,16.99,m,63
67142,16.99,f,55
67143,16.99,f,59
67144,16.99,f,59
67145,16.99,m,64
67146,16.99,f,60
67147,16.99,f,64
67148,34.23,f,54
67149,16.99,m,71
67150,127.97,m,17
67151,16.99,m,69
67152,59.46999999999999,m,57
67153,16.99,f,18
67154,16.99,f,71
67155,29.98,m,51
67156,68.19,f,73
67157,16.99,f,24
67158,16.99,m,64
67159,43.6,f,60
67160,121.13,f,17
67161,51.55,f,40
67162,16.99,m,35
67163,16.99,m,58
67164,98.32,m,17
67165,33.93,m,64
67166,106.53,f,19
67167,16.99,f,62
67168,34.98,f,60
67169,33.14,f,51
67170,95.4,f,55
67171,73.85,f,40
67172,16.99,f,26
67173,16.99,m,26
67174,96.01,f,35
67175,79.24,f,27
67176,37.23,f,47
67177,38.98,f,54
67178,49.53,m,36
67179,16.99,f,52
67180,16.99,f,53
67181,16.99,m,35
67182,16.99,m,80
67183,50.59,f,25
67184,16.99,f,66
67185,111.84,f,19
67186,40.43,m,56
67187,16.99,m,65
67188,46.98,f,53
67189,16.99,f,66
67190,16.99,f,55
67191,40.67,m,81
67192,16.99,m,53
67193,16.99,f,57
67194,32.0,f,57
67195,16.99,f,33
67196,24.98,m,41
67197,37.98,f,54
67198,16.99,f,23
67199,16.99,f,45
67200,102.65,m,18
67201,16.99,m,67
67202,16.99,m,61
67203,49.67,m,24
67204,16.99,m,61
67205,52.97,f,29
67206,36.73,f,23
67207,4.55,f,59
67208,13.54,m,47
67209,9.54,m,41
67210,4.55,m,41
67211,4.55,f,44
67212,96.5,f,54
67213,4.55,m,52
67214,21.54,f,37
67215,25.950000000000003,f,33
67216,9.54,m,37
67217,4.55,m,56
67218,4.55,m,58
67219,36.03,f,41
67220,31.53,f,46
67221,32.87,m,31
67222,51.14,f,43
67223,16.54,m,41
67224,4.55,f,59
67225,25.72,m,39
67226,23.66,f,44
67227,39.43,m,35
67228,48.080000000000005,f,43
67229,4.55,m,40
67230,34.54,f,43
67231,36.53,m,35
67232,4.55,f,48
67233,8.059999999999999,m,42
67234,4.55,f,82
67235,4.55,m,60
67236,4.55,f,72
67237,4.55,f,72
67238,10.9,f,43
67239,4.55,f,45
67240,4.55,f,55
67241,24.54,f,67
67242,54.56,f,60
67243,4.55,f,42
67244,9.04,f,55
67245,9.04,f,43
67246,81.25999999999999,m,32
67247,13.03,m,41
67248,62.30999999999999,m,41
67249,40.02,m,41
67250,9.04,m,41
67251,9.04,m,41
67252,32.0,m,41
67253,39.09,m,41
67254,21.03,m,41
67255,23.17,m,41
67256,9.04,m,41
67257,13.61,m,41
67258,9.04,f,33
67259,19.03,m,31
67260,9.04,f,35
67261,24.05,m,65
67262,24.020000000000003,f,53
67263,61.02999999999999,f,53
67264,9.04,f,54
67265,54.28,m,38
67266,21.07,f,32
67267,9.04,f,34
67268,9.04,m,52
67269,54.01,m,35
67270,28.03,f,46
67271,9.04,m,64
67272,9.04,m,64
67273,23.33,f,44
67274,19.48,m,49
67275,34.43,m,40
67276,24.65,f,31
67277,43.00000000000001,f,47
67278,50.46,f,42
67279,49.58,f,38
67280,9.04,m,67
67281,24.0,f,31
67282,35.480000000000004,f,31
67283,67.21,f,38
67284,62.02,f,35
67285,22.03,m,38
67286,43.260000000000005,m,33
67287,30.79,m,34
67288,32.02,m,33
67289,40.37,f,34
67290,13.93,f,48
67291,66.14999999999999,f,44
67292,9.04,f,69
67293,49.0,m,52
67294,9.04,f,33
67295,15.03,f,36
67296,20.03,f,31
67297,37.01,f,32
67298,9.04,m,44
67299,28.03,m,41
67300,37.02,m,35
67301,19.1,m,30
67302,44.58,m,58
67303,26.03,f,36
67304,14.19,m,46
67305,69.55,m,49
67306,39.02,f,36
67307,37.36,f,43
67308,26.53,m,38
67309,39.02,f,34
67310,9.04,m,42
67311,38.01,f,40
67312,24.469999999999995,m,42
67313,9.04,f,43
67314,28.12,m,33
67315,56.86,m,38
67316,19.03,m,43
67317,31.06,f,33
67318,26.67,m,31
67319,28.03,f,34
67320,29.020000000000003,f,30
67321,37.290000000000006,f,36
67322,35.02,f,47
67323,35.01,f,45
67324,21.03,m,44
67325,29.67,f,38
67326,27.03,f,34
67327,84.64999999999999,m,63
67328,18.25,m,49
67329,65.02,m,41
67330,57.17,f,41
67331,31.04,f,45
67332,13.13,m,33
67333,9.04,f,50
67334,35.65,m,49
67335,28.54,m,49
67336,9.04,f,55
67337,9.04,f,56
67338,24.3,m,35
67339,21.02,m,40
67340,59.99000000000001,f,47
67341,37.03,m,37
67342,50.91,m,40
67343,18.03,m,45
67344,28.12,f,44
67345,31.03,f,85
67346,9.04,f,40
67347,9.04,f,45
67348,25.03,f,45
67349,9.04,f,43
67350,13.61,f,40
67351,54.01,m,40
67352,27.32,f,33
67353,55.06,m,41
67354,22.3,f,31
67355,49.84,m,55
67356,76.21000000000001,f,39
67357,33.03,m,32
67358,9.04,m,52
67359,40.56,f,32
67360,26.18,f,30
67361,9.04,m,50
67362,20.07,f,48
67363,9.04,f,43
67364,23.8,f,49
67365,9.04,m,65
67366,30.03,m,34
67367,22.03,m,42
67368,21.23,f,32
67369,47.17999999999999,m,44
67370,14.03,m,42
67371,47.09,f,35
67372,28.03,f,77
67373,12.07,f,46
67374,33.67,m,49
67375,9.04,f,76
67376,9.04,m,35
67377,9.04,m,45
67378,9.04,m,58
67379,24.58,m,61
67380,59.0,m,38
67381,9.04,m,50
67382,30.25,f,35
67383,9.04,m,46
67384,20.03,m,46
67385,30.41,f,33
67386,61.0,f,32
67387,9.04,f,52
67388,28.03,f,49
67389,32.07,f,38
67390,9.04,f,43
67391,20.03,m,34
67392,9.04,m,63
67393,62.47,f,29
67394,26.03,m,41
67395,15.03,m,34
67396,9.04,m,74
67397,29.68,f,37
67398,47.52,m,43
67399,20.37,m,32
67400,15.66,f,44
67401,25.97,f,40
67402,9.04,f,44
67403,55.120000000000005,f,55
67404,35.6,m,31
67405,9.04,f,40
67406,9.04,f,57
67407,26.6,m,42
67408,22.54,f,45
67409,27.29,m,30
67410,9.04,m,82
67411,9.04,m,38
67412,15.03,f,49
67413,29.79,m,47
67414,28.4,f,31
67415,9.04,m,73
67416,39.64,m,37
67417,27.81,f,43
67418,18.03,f,41
67419,9.04,f,51
67420,30.010000000000005,f,41
67421,34.36,m,36
67422,15.12,m,49
67423,17.11,m,33
67424,47.99,f,34
67425,40.65,f,34
67426,110.85,f,42
67427,21.03,m,48
67428,22.020000000000003,m,17
67429,27.03,m,30
67430,22.03,m,35
67431,9.04,f,53
67432,45.71,f,38
67433,64.09,f,41
67434,24.85,f,47
67435,14.29,f,44
67436,27.23,m,50
67437,27.03,f,81
67438,21.18,f,38
67439,100.03,f,40
67440,55.56999999999999,f,44
67441,29.49,m,35
67442,60.84,f,30
67443,9.04,m,62
67444,9.04,f,80
67445,33.03,f,29
67446,9.04,f,50
67447,75.53,m,23
67448,48.78,m,38
67449,14.19,f,45
67450,38.59,f,47
67451,24.4,m,39
67452,73.83999999999999,m,34
67453,13.329999999999998,m,31
67454,46.35,f,42
67455,39.63,f,39
67456,16.53,f,39
67457,47.84,m,34
67458,9.04,f,52
67459,9.04,m,39
67460,28.03,f,34
67461,9.04,f,64
67462,17.56,f,41
67463,18.03,f,39
67464,9.04,m,79
67465,36.03,m,57
67466,9.04,f,57
67467,29.74,f,39
67468,32.4,f,40
67469,14.03,f,47
67470,50.010000000000005,m,23
67471,14.03,f,47
67472,30.52,m,48
67473,9.04,m,47
67474,54.45,m,33
67475,9.04,f,59
67476,37.67,f,42
67477,9.04,f,60
67478,9.04,f,48
67479,27.03,m,40
67480,41.53999999999999,m,34
67481,9.04,f,21
67482,29.03,f,22
67483,14.03,m,25
67484,44.33,m,52
67485,9.04,f,39
67486,37.03,f,44
67487,22.03,m,39
67488,61.19,f,33
67489,7.99,f,59
67490,99.31,m,42
67491,26.48,m,41
67492,48.28,m,41
67493,44.21,m,42
67494,7.99,m,50
67495,7.99,f,41
67496,27.36,f,41
67497,21.97,m,59
67498,7.99,f,47
67499,22.41,f,36
67500,92.84,f,53
67501,109.39,f,53
67502,7.99,m,52
67503,27.53,f,38
67504,26.29,f,57
67505,7.99,f,47
67506,81.03,m,67
67507,7.99,f,30
67508,7.99,f,33
67509,14.98,m,33
67510,23.19,f,68
67511,24.64,f,38
67512,46.25,m,37
67513,34.14,m,40
67514,38.63,m,46
67515,74.1,f,37
67516,31.02,m,38
67517,37.16,f,37
67518,28.06,f,31
67519,11.6,f,33
67520,60.81999999999999,m,35
67521,7.99,m,52
67522,7.99,m,69
67523,18.44,f,31
67524,7.99,m,44
67525,20.64,m,43
67526,35.97,m,38
67527,24.98,f,45
67528,88.85,f,33
67529,20.880000000000003,m,47
67530,7.99,m,74
67531,88.14999999999999,f,41
67532,44.6,f,36
67533,7.99,f,66
67534,64.47,m,35
67535,55.2,m,39
67536,32.98,f,42
67537,7.99,f,41
67538,7.99,m,46
67539,7.99,m,34
67540,15.98,m,33
67541,16.4,f,42
67542,7.99,m,36
67543,16.54,f,39
67544,7.99,f,51
67545,30.97,f,43
67546,7.99,f,33
67547,26.98,m,37
67548,36.41,m,48
67549,14.61,m,33
67550,46.18,m,37
67551,36.68,f,35
67552,37.440000000000005,f,35
67553,37.43,f,43
67554,7.99,f,47
67555,48.16,f,34
67556,35.98,f,38
67557,80.12,f,30
67558,42.49,m,49
67559,7.99,m,32
67560,7.99,f,41
67561,38.49,f,45
67562,7.99,f,42
67563,65.34,f,42
67564,7.99,m,40
67565,7.99,m,56
67566,25.0,m,41
67567,53.96,f,39
67568,24.64,f,49
67569,19.37,f,37
67570,32.45,f,47
67571,32.97,f,49
67572,7.99,m,34
67573,29.97,m,32
67574,21.97,f,47
67575,7.99,m,59
67576,62.41,m,53
67577,48.73,m,36
67578,42.19,f,36
67579,39.96,m,40
67580,7.99,m,61
67581,7.99,f,68
67582,25.84,m,42
67583,79.5,f,34
67584,7.99,f,35
67585,12.14,f,35
67586,7.99,f,59
67587,41.620000000000005,f,49
67588,7.99,f,48
67589,15.98,m,44
67590,25.39,m,43
67591,7.99,f,33
67592,58.98,m,40
67593,35.31,f,49
67594,58.29,m,44
67595,35.5,m,43
67596,7.99,f,38
67597,45.59,f,51
67598,38.92999999999999,m,47
67599,30.97,m,41
67600,45.92,f,32
67601,21.35,m,40
67602,66.98,f,37
67603,7.99,f,69
67604,17.55,m,45
67605,59.42,f,35
67606,101.95,f,40
67607,26.97,f,31
67608,7.99,m,60
67609,15.98,f,35
67610,53.620000000000005,f,50
67611,32.98,f,30
67612,12.09,f,48
67613,7.99,f,51
67614,25.98,m,46
67615,19.98,m,41
67616,32.8,f,45
67617,51.97,m,36
67618,22.43,f,33
67619,11.98,f,37
67620,14.98,f,38
67621,7.99,m,64
67622,7.99,f,44
67623,7.99,m,56
67624,7.99,m,36
67625,31.97,f,34
67626,59.22,m,46
67627,41.97,m,42
67628,7.99,m,61
67629,38.97,m,31
67630,42.97,f,63
67631,54.28,m,76
67632,24.98,f,31
67633,62.3,f,49
67634,56.52,m,30
67635,48.02,m,22
67636,22.44,m,39
67637,69.22,m,39
67638,63.38999999999999,f,51
67639,22.98,f,49
67640,7.99,f,60
67641,7.99,m,30
67642,21.78,f,72
67643,7.99,f,68
67644,7.99,f,50
67645,15.4,f,43
67646,23.98,f,18
67647,7.99,f,44
67648,7.99,f,51
67649,16.98,m,39
67650,7.99,f,55
67651,12.99,f,59
67652,29.64,m,32
67653,23.98,m,42
67654,12.99,m,41
67655,53.23,m,37
67656,120.03,f,53
67657,91.21,f,53
67658,29.9,m,35
67659,39.44,m,47
67660,49.97,m,33
67661,42.04,m,43
67662,35.97,m,43
67663,92.74,f,68
67664,45.97,f,38
67665,88.50999999999999,m,34
67666,12.99,m,36
67667,22.57,f,41
67668,35.53,f,41
67669,28.97,f,32
67670,37.32,f,34
67671,17.98,f,39
67672,25.98,f,36
67673,49.34,f,35
67674,24.950000000000003,m,35
67675,28.97,m,40
67676,35.709999999999994,f,44
67677,43.56,m,38
67678,12.99,f,60
67679,48.13,m,39
67680,12.99,f,52
67681,32.98,f,41
67682,118.48999999999998,f,49
67683,18.98,m,48
67684,42.34,f,44
67685,70.17,f,36
67686,12.99,f,59
67687,34.54,f,39
67688,29.98,f,65
67689,12.99,f,71
67690,16.98,m,32
67691,23.97,m,32
67692,35.96,m,43
67693,12.99,f,49
67694,70.74,f,39
67695,32.06,f,55
67696,37.13,m,36
67697,12.99,m,62
67698,28.98,f,37
67699,90.54,f,22
67700,12.99,f,59
67701,12.99,m,36
67702,36.55,f,48
67703,12.99,m,62
67704,29.550000000000004,m,41
67705,25.6,m,30
67706,51.49,m,44
67707,12.99,f,37
67708,13.61,m,36
67709,44.35,m,34
67710,16.63,f,45
67711,12.99,f,34
67712,12.99,m,59
67713,12.99,f,76
67714,12.99,f,72
67715,12.99,f,54
67716,106.07,f,65
67717,12.99,f,61
67718,26.43,f,19
67719,16.99,f,59
67720,36.98,m,32
67721,58.81,m,41
67722,71.04,m,41
67723,41.63,f,48
67724,59.02,f,39
67725,31.21,f,38
67726,32.53,f,48
67727,40.120000000000005,f,48
67728,39.98,m,76
67729,16.99,m,32
67730,32.98,f,67
67731,31.53,m,30
67732,24.57,m,35
67733,27.48,f,44
67734,30.39,m,46
67735,53.97,m,48
67736,51.77,f,46
67737,72.78,m,42
67738,28.98,m,36
67739,38.99,m,48
67740,35.98,f,40
67741,48.63,f,30
67742,41.97,f,35
67743,16.99,m,50
67744,41.02,f,66
67745,20.72,f,43
67746,85.27,f,30
67747,67.27,f,42
67748,158.89999999999998,m,42
67749,16.99,f,76
67750,59.24,m,33
67751,26.81,m,38
67752,52.96,m,37
67753,43.6,f,41
67754,29.53,f,49
67755,16.99,m,35
67756,37.71,f,37
67757,16.99,f,32
67758,16.99,f,52
67759,16.99,f,52
67760,29.97,m,38
67761,45.11,m,34
67762,41.85,f,44
67763,35.52,f,38
67764,48.98,f,33
67765,39.12,m,42
67766,25.4,m,49
67767,16.99,m,41
67768,16.99,f,63
67769,47.44,f,31
67770,29.98,f,42
67771,24.98,m,39
67772,20.98,m,48
67773,16.99,f,50
67774,25.1,f,33
67775,16.99,m,52
67776,36.98,m,44
67777,16.99,f,66
67778,53.63,m,39
67779,16.99,m,50
67780,32.82,f,48
67781,63.55,m,43
67782,36.74,f,47
67783,41.9,f,46
67784,29.97,f,25
67785,44.25,f,41
67786,54.97,f,25
67787,47.96,f,35
67788,16.99,f,45
67789,34.58,m,31
67790,43.98,m,39
67791,23.07,f,45
67792,87.35,f,48
67793,50.6,m,41
67794,16.99,f,40
67795,16.99,m,68
67796,44.98,m,47
67797,108.37999999999998,f,61
67798,16.99,f,52
67799,25.06,m,48
67800,28.02,m,66
67801,29.75,f,48
67802,123.03,m,18
67803,16.99,m,64
67804,31.43,f,27
67805,16.99,m,71
67806,15.99,f,59
67807,15.99,m,55
67808,21.98,f,42
67809,55.97,m,33
67810,29.49,m,41
67811,59.97,m,41
67812,43.190000000000005,m,41
67813,15.99,m,41
67814,91.72,m,41
67815,25.31,m,41
67816,43.11,m,41
67817,15.99,m,41
67818,24.87,m,41
67819,35.98,m,42
67820,74.69,f,40
67821,55.12,m,32
67822,15.99,m,31
67823,23.98,m,33
67824,52.18,f,42
67825,15.99,f,39
67826,33.98,f,32
67827,101.15,f,53
67828,71.59,f,53
67829,51.98,f,53
67830,15.99,m,52
67831,15.99,m,52
67832,15.99,m,53
67833,78.99999999999999,m,44
67834,50.72,m,47
67835,27.18,m,33
67836,40.02,f,37
67837,15.99,f,65
67838,15.99,m,54
67839,23.98,f,41
67840,35.97,f,30
67841,28.98,m,34
67842,30.01,f,33
67843,34.86,f,34
67844,39.97,m,47
67845,42.26,m,48
67846,23.44,m,33
67847,32.18,f,43
67848,46.09,m,30
67849,15.99,m,46
67850,15.99,m,40
67851,15.99,m,55
67852,38.31,f,42
67853,29.76,m,33
67854,70.08,f,80
67855,39.97,f,34
67856,45.98,m,49
67857,19.98,m,33
67858,33.3,m,38
67859,77.52000000000001,f,17
67860,22.98,m,42
67861,15.99,f,52
67862,25.98,f,38
67863,50.06,f,45
67864,38.97,m,42
67865,126.28,f,39
67866,40.97,f,37
67867,57.27,f,62
67868,39.77,m,35
67869,24.83,f,40
67870,30.630000000000003,f,64
67871,89.02999999999999,f,35
67872,47.5,f,49
67873,15.99,m,37
67874,32.14,m,39
67875,56.46,m,31
67876,23.98,f,38
67877,47.17,f,43
67878,23.98,m,43
67879,15.99,f,37
67880,55.56,f,44
67881,49.42,f,41
67882,23.85,f,43
67883,27.89,m,65
67884,19.98,m,47
67885,23.72,m,35
67886,15.99,m,66
67887,19.98,f,42
67888,15.99,m,40
67889,51.96,f,35
67890,211.07,f,42
67891,48.45,m,31
67892,15.99,m,43
67893,35.98,f,53
67894,37.99,m,44
67895,35.28,m,35
67896,15.99,m,55
67897,15.99,f,62
67898,35.15,m,38
67899,43.96,f,44
67900,15.99,m,45
67901,30.43,m,41
67902,34.98,m,33
67903,34.97,m,36
67904,64.48,f,45
67905,42.95,f,30
67906,25.98,f,40
67907,30.98,m,34
67908,67.87,m,39
67909,72.52,f,76
67910,15.99,m,79
67911,36.98,m,39
67912,19.23,f,33
67913,15.99,m,38
67914,26.69,m,38
67915,49.52,f,37
67916,30.97,m,41
67917,15.99,m,42
67918,42.98,m,48
67919,21.98,m,42
67920,15.99,m,55
67921,41.05,m,35
67922,15.99,m,61
67923,28.98,f,47
67924,15.99,f,69
67925,15.99,f,58
67926,37.38,f,48
67927,53.41,m,49
67928,66.96,m,43
67929,59.97,m,38
67930,19.98,m,41
67931,51.09,f,44
67932,15.99,m,52
67933,34.54,f,41
67934,52.96,f,30
67935,31.01,m,43
67936,31.97,m,35
67937,15.99,m,45
67938,44.53,f,42
67939,41.89,m,36
67940,15.99,m,51
67941,15.99,m,72
67942,15.99,m,75
67943,15.99,m,53
67944,29.25,f,40
67945,67.98,m,43
67946,43.98,m,61
67947,15.99,m,36
67948,15.99,m,61
67949,15.99,m,70
67950,38.11,m,47
67951,26.98,m,34
67952,24.6,f,47
67953,24.6,f,39
67954,96.34,f,39
67955,67.25999999999999,f,62
67956,15.99,f,53
67957,33.78,f,49
67958,15.99,m,36
67959,59.38,m,30
67960,199.4,f,56
67961,15.99,m,50
67962,48.85,m,37
67963,37.34,f,49
67964,26.43,f,40
67965,15.99,f,49
67966,35.78,m,34
67967,15.99,f,39
67968,36.97,m,48
67969,43.96,f,38
67970,15.99,m,64
67971,40.5,f,49
67972,33.86,f,35
67973,35.98,f,46
67974,61.12,f,45
67975,48.82000000000001,m,43
67976,15.99,m,58
67977,32.94,f,37
67978,15.99,f,51
67979,15.99,f,72
67980,15.99,m,69
67981,15.99,f,59
67982,34.43,f,44
67983,15.99,m,72
67984,41.48,f,34
67985,15.99,m,47
67986,15.99,f,30
67987,35.46,m,42
67988,15.99,m,68
67989,94.29,f,51
67990,15.99,m,33
67991,42.97,f,25
67992,60.95,f,39
67993,15.99,m,73
67994,15.99,m,36
67995,124.56,f,46
67996,15.99,f,55
67997,15.99,m,51
67998,15.99,m,57
67999,41.98,f,65
68000,24.98,m,36
68001,40.98,f,68
68002,15.99,f,50
68003,25.200000000000003,m,31
68004,27.98,m,43
68005,15.99,f,65
68006,41.54,m,34
68007,32.27,m,65
68008,15.99,f,65
68009,94.13,m,32
68010,30.98,m,37
68011,31.35,m,28
68012,15.99,f,72
68013,15.99,f,55
68014,52.98,m,35
68015,21.92,m,42
68016,49.19,m,43
68017,15.99,m,81
68018,15.99,m,56
68019,15.99,m,78
68020,15.99,m,54
68021,50.63,f,45
68022,41.51,m,49
68023,28.980000000000004,m,22
68024,15.99,f,63
68025,15.99,m,77
68026,15.99,f,53
68027,28.98,m,43
68028,15.99,m,59
68029,50.42,m,31
68030,15.99,f,57
68031,65.97,m,35
68032,15.99,f,35
68033,47.32,f,51
68034,30.93,f,43
68035,36.97,f,38
68036,15.99,m,51
68037,53.02,f,19
68038,88.74,f,59
68039,15.99,m,51
68040,129.98,f,76
68041,57.01,m,32
68042,22.98,m,47
68043,46.97,m,41
68044,32.98,m,41
68045,42.6,m,41
68046,15.99,m,41
68047,34.36,m,41
68048,34.27,m,41
68049,44.26,m,49
68050,23.98,f,53
68051,131.34,f,53
68052,87.87,f,53
68053,108.03,f,53
68054,15.99,m,52
68055,28.78,m,52
68056,15.99,f,66
68057,60.26,f,54
68058,25.31,m,40
68059,15.99,m,23
68060,15.99,m,22
68061,15.99,m,23
68062,15.99,m,22
68063,15.99,m,22
68064,15.99,m,54
68065,15.99,m,68
68066,21.47,f,51
68067,24.98,m,48
68068,15.99,f,52
68069,22.98,f,45
68070,19.98,f,49
68071,72.19,m,36
68072,15.99,m,33
68073,15.99,f,63
68074,30.98,m,45
68075,67.35,f,49
68076,27.64,m,71
68077,26.72,m,79
68078,15.99,f,36
68079,15.99,f,34
68080,25.55,m,40
68081,40.98,m,44
68082,29.77,f,52
68083,26.98,m,73
68084,47.67,m,30
68085,19.98,f,42
68086,15.99,f,67
68087,15.99,m,59
68088,32.98,m,62
68089,15.99,f,33
68090,48.2,m,65
68091,15.99,m,41
68092,15.99,m,54
68093,15.99,m,30
68094,28.94,m,46
68095,35.98,f,36
68096,44.98,m,35
68097,146.54,f,44
68098,15.99,f,54
68099,25.4,f,74
68100,15.99,f,73
68101,15.99,f,52
68102,37.78,m,47
68103,44.53,f,87
68104,15.99,f,56
68105,25.98,f,38
68106,15.99,m,50
68107,40.47,m,46
68108,27.98,f,65
68109,15.99,f,46
68110,62.96,f,44
68111,15.99,f,44
68112,41.07000000000001,f,30
68113,45.74,f,42
68114,15.99,f,52
68115,20.51,m,34
68116,63.39,m,62
68117,30.75,m,32
68118,59.97,f,50
68119,59.53999999999999,f,41
68120,15.99,m,59
68121,39.41,m,47
68122,46.7,m,40
68123,15.99,f,50
68124,44.26,f,51
68125,30.98,f,38
68126,15.99,f,69
68127,75.03,f,46
68128,15.99,m,74
68129,15.99,m,42
68130,71.78,f,29
68131,28.18,f,56
68132,15.99,m,55
68133,15.99,f,74
68134,22.98,m,66
68135,15.99,m,33
68136,58.9,m,48
68137,130.31,m,53
68138,15.99,m,74
68139,15.99,m,43
68140,15.99,f,17
68141,15.99,m,57
68142,22.61,f,41
68143,29.98,f,78
68144,15.99,m,32
68145,52.06,f,50
68146,15.99,m,53
68147,57.97,f,59
68148,26.98,f,44
68149,67.03999999999999,m,32
68150,15.99,m,35
68151,15.99,m,61
68152,15.99,m,17
68153,31.61,m,42
68154,15.99,m,32
68155,15.99,f,57
68156,15.99,f,56
68157,30.98,f,69
68158,41.63,m,39
68159,15.99,m,87
68160,15.99,f,22
68161,62.31,f,20
68162,20.62,f,61
68163,30.98,f,85
68164,73.94999999999999,m,67
68165,78.19999999999999,f,89
68166,15.99,m,50
68167,39.96,m,31
68168,31.98,m,53
68169,15.99,m,63
68170,47.96,f,38
68171,61.96,m,65
68172,15.99,m,50
68173,67.96,f,39
68174,31.98,m,58
68175,33.42,f,41
68176,15.99,m,58
68177,31.8,m,21
68178,84.35,f,58
68179,15.99,m,60
68180,34.98,f,69
68181,25.200000000000003,f,41
68182,109.79,f,38
68183,31.98,m,64
68184,15.99,m,39
68185,15.99,m,59
68186,40.97,f,29
68187,15.99,m,61
68188,19.78,f,61
68189,15.99,f,72
68190,15.99,f,26
68191,39.33,m,38
68192,31.98,f,45
68193,15.99,f,53
68194,15.99,m,34
68195,15.99,f,71
68196,35.07,f,57
68197,26.98,f,52
68198,43.86,f,47
68199,15.99,f,47
68200,15.99,m,36
68201,15.99,m,48
68202,15.99,m,65
68203,20.98,f,56
68204,71.96,f,27
68205,71.47,f,38
68206,15.99,f,68
68207,15.99,f,41
68208,15.99,m,27
68209,15.99,f,73
68210,188.85,f,51
68211,72.66,f,66
68212,15.99,m,48
68213,42.47,f,41
68214,15.99,f,55
68215,15.99,f,54
68216,61.28999999999999,m,30
68217,15.99,m,64
68218,76.95,m,25
68219,15.99,m,17
68220,15.99,f,53
68221,15.99,m,58
68222,15.99,f,54
68223,25.92,f,35
68224,15.99,m,27
68225,226.09,f,30
68226,15.99,m,51
68227,15.99,f,18
68228,31.98,f,34
68229,15.99,m,55
68230,45.01,m,64
68231,15.99,m,54
68232,73.84,f,43
68233,22.3,m,33
68234,15.99,f,51
68235,30.75,m,38
68236,68.17,f,18
68237,28.450000000000003,m,45
68238,15.99,f,17
68239,33.35,f,42
68240,25.66,f,39
68241,103.39,m,23
68242,15.99,f,52
68243,15.99,f,40
68244,51.97,m,53
68245,39.19,f,50
68246,88.23,f,56
68247,15.99,m,19
68248,15.99,m,25
68249,15.99,f,64
68250,32.98,f,73
68251,42.6,m,54
68252,38.830000000000005,m,54
68253,15.99,f,56
68254,15.99,f,54
68255,43.98,f,63
68256,15.99,f,67
68257,15.99,m,17
68258,15.99,f,71
68259,27.37,f,57
68260,15.99,f,22
68261,54.97,m,27
68262,15.99,f,39
68263,26.79,m,51
68264,15.99,m,86
68265,22.98,f,48
68266,15.99,m,66
68267,15.99,f,26
68268,15.99,m,57
68269,15.99,m,53
68270,15.99,f,55
68271,15.99,m,17
68272,40.8,m,59
68273,175.29,f,17
68274,15.99,m,44
68275,23.26,m,65
68276,15.99,m,18
68277,15.99,m,55
68278,15.99,f,85
68279,29.98,m,52
68280,47.72,f,35
68281,45.58,m,28
68282,15.99,m,17
68283,15.99,f,21
68284,119.57,m,22
68285,64.56,m,65
68286,32.68,m,79
68287,119.91,m,17
68288,15.99,m,63
68289,43.48,m,27
68290,15.99,m,76
68291,40.98,f,57
68292,27.64,m,68
68293,78.37,m,67
68294,35.56,f,69
68295,60.97,f,59
68296,26.99,m,41
68297,51.6,m,41
68298,42.040000000000006,m,42
68299,64.41000000000001,f,47
68300,161.41,f,53
68301,32.21,m,52
68302,8.22,m,45
68303,41.74,f,41
68304,48.72,f,47
68305,13.74,m,32
68306,18.66,m,47
68307,35.11,m,42
68308,18.200000000000003,m,35
68309,40.2,m,43
68310,60.42,f,42
68311,53.940000000000005,m,37
68312,25.86,f,44
68313,8.22,f,30
68314,8.22,f,62
68315,33.34,m,40
68316,37.77,f,45
68317,17.810000000000002,m,33
68318,38.39,m,34
68319,23.56,f,40
68320,31.590000000000003,f,43
68321,31.200000000000003,m,64
68322,8.22,m,31
68323,24.21,m,31
68324,26.770000000000003,f,31
68325,8.22,m,74
68326,35.58,m,34
68327,20.21,f,37
68328,48.2,m,33
68329,42.01,f,34
68330,12.21,m,43
68331,12.81,f,49
68332,33.44,f,42
68333,8.22,m,55
68334,8.22,f,34
68335,32.07,f,31
68336,8.22,f,82
68337,24.21,m,41
68338,19.660000000000004,m,48
68339,27.21,m,44
68340,8.22,m,53
